name	virus	subtype	length	sequence
149952	HIV-1	01_AE	1196
97722	HIV-1	01_AE	1302
78072	HIV-1	01_AE	1093
150848	HIV-1	01_AE	3015
102912	HIV-1	01_AE	864
2160	HIV-1	01_AE	1139
78173	HIV-1	01_AE	1049
78331	HIV-1	01_AE	1086
84409	HIV-1	01_AE	1306
99755	HIV-1	01_AE	999
116804	HIV-1	01_AE	1152
76366	HIV-1	01_AE	1302
100459	HIV-1	01_AE	1680
156283	HIV-1	01_AE	1062
119689	HIV-1	01_AE	1059
149334	HIV-1	01_AE	1038
119550	HIV-1	01_AE	1059
116780	HIV-1	01_AE	1152
98036	HIV-1	01_AE	1302
150840	HIV-1	01_AE	3015
136235	HIV-1	01_AE	1833
151185	HIV-1	01_AE	3024
106171	HIV-1	01_AE	1758
78010	HIV-1	01_AE	1067
12584	HIV-1	01_AE	1765
76929	HIV-1	01_AE	1145
119605	HIV-1	01_AE	1059
78103	HIV-1	01_AE	1077
78124	HIV-1	01_AE	1088
76413	HIV-1	01_AE	1302
113510	HIV-1	01_AE	1301
76361	HIV-1	01_AE	1302
151085	HIV-1	01_AE	3009
100485	HIV-1	01_AE	1680
58835	HIV-1	01_AE	998
116827	HIV-1	01_AE	1152
109360	HIV-1	01_AE	864
1654	HIV-1	01_AE	1017
4499	HIV-1	01_AE	1269
54158	HIV-1	01_AE	1497
109407	HIV-1	01_AE	864
1330	HIV-1	01_AE	955
159723	HIV-1	01_AE	1048
159384	HIV-1	01_AE	1097
151602	HIV-1	01_AE	2990
119055	HIV-1	01_AE	1000
57019	HIV-1	01_AE	895
150882	HIV-1	01_AE	3012
1365	HIV-1	01_AE	956
151392	HIV-1	01_AE	3012
126373	HIV-1	01_AE	864
119878	HIV-1	01_AE	1059
80672	HIV-1	01_AE	935
1588	HIV-1	01_AE	1017
53633	HIV-1	01_AE	1075
151121	HIV-1	01_AE	3012
78190	HIV-1	01_AE	1076
151119	HIV-1	01_AE	3012
89136	HIV-1	01_AE	1767
151116	HIV-1	01_AE	3012
126433	HIV-1	01_AE	863
109371	HIV-1	01_AE	864
2260	HIV-1	01_AE	1302
136195	HIV-1	01_AE	2977
126370	HIV-1	01_AE	864
126348	HIV-1	01_AE	864
7103	HIV-1	01_AE	1680
156256	HIV-1	01_AE	1063
89176	HIV-1	01_AE	1760
100542	HIV-1	01_AE	1680
151533	HIV-1	01_AE	3012
89175	HIV-1	01_AE	1757
156319	HIV-1	01_AE	1016
142822	HIV-1	01_AE	1056
149687	HIV-1	01_AE	1038
121942	HIV-1	01_AE	1302
126400	HIV-1	01_AE	864
57057	HIV-1	01_AE	895
109368	HIV-1	01_AE	864
3091	HIV-1	01_AE	1023
119566	HIV-1	01_AE	1059
116784	HIV-1	15_01B	1152
97318	HIV-1	01_AE	1302
161584	HIV-1	01_AE	1011
141746	HIV-1	01_AE	1191
1317	HIV-1	01_AE	956
151174	HIV-1	01_AE	3006
112968	HIV-1	01_AE	1015
141562	HIV-1	01_AE	1191
98284	HIV-1	01_AE	1302
161097	HIV-1	01_AE	1301
137395	HIV-1	01_AE	864
89160	HIV-1	01_AE	1759
144584	HIV-1	01_AE	1302
126344	HIV-1	01_AE	863
151237	HIV-1	01_AE	4827
119572	HIV-1	15_01B	1059
102916	HIV-1	01_AE	864
126223	HIV-1	01_AE	1196
136082	HIV-1	01_AE	3003
161565	HIV-1	01_AE	1010
151448	HIV-1	01_AE	3012
141769	HIV-1	01_AE	1191
95669	HIV-1	01_AE	1302
125299	HIV-1	01_AE	1036
106221	HIV-1	01_AE	1757
78159	HIV-1	01_AE	1062
150876	HIV-1	01_AE	4738
150749	HIV-1	01_AE	3012
116811	HIV-1	15_01B	1152
151516	HIV-1	01_AE	3012
106257	HIV-1	01_AE	1788
119538	HIV-1	01_AE	1059
21283	HIV-1	15_01B	1482
78317	HIV-1	01_AE	1086
1350	HIV-1	01_AE	956
119790	HIV-1	01_AE	1059
156307	HIV-1	01_AE	1063
78018	HIV-1	01_AE	1071
53610	HIV-1	01_AE	1074
151384	HIV-1	01_AE	3012
119524	HIV-1	15_01B	1059
119017	HIV-1	01_AE	1000
113442	HIV-1	01_AE	1302
29535	HIV-1	01_AE	820
57008	HIV-1	15_01B	895
106564	HIV-1	01_AE	966
141070	HIV-1	15_01B	1035
98185	HIV-1	01_AE	1302
34526	HIV-1	15_01B	1497
141028	HIV-1	15_01B	1035
100552	HIV-1	01_AE	1680
84398	HIV-1	01_AE	1296
57048	HIV-1	15_01B	895
12726	HIV-1	01_AE	1653
96289	HIV-1	15_01B	1191
77992	HIV-1	01_AE	956
142745	HIV-1	15_01B	1056
151279	HIV-1	01_AE	3011
126321	HIV-1	01_AE	864
143520	HIV-1	01_AE	3012
137431	HIV-1	01_AE	864
136200	HIV-1	01_AE	2969
78228	HIV-1	01_AE	1077
1396	HIV-1	01_AE	956
2309	HIV-1	01_AE	1302
104042	HIV-1	01_AE	867
135633	HIV-1	01_AE	1015
135480	HIV-1	01_AE	1196
109391	HIV-1	01_AE	864
151282	HIV-1	01_AE	3011
141752	HIV-1	01_AE	1191
125519	HIV-1	01_AE	887
50744	HIV-1	01_AE	1302
10623	HIV-1	01_AE	987
150991	HIV-1	01_AE	3012
119604	HIV-1	01_AE	1059
78242	HIV-1	01_AE	1095
126336	HIV-1	01_AE	864
84379	HIV-1	01_AE	1297
86428	HIV-1	01_AE	1302
78024	HIV-1	01_AE	1077
61526	HIV-1	01_AE	1302
84401	HIV-1	01_AE	1305
119039	HIV-1	01_AE	1000
64708	HIV-1	01_AE	1023
151187	HIV-1	01_AE	3012
151428	HIV-1	01_AE	4799
126347	HIV-1	01_AE	864
78112	HIV-1	01_AE	1073
151062	HIV-1	01_AE	4844
3092	HIV-1	01_AE	1023
137408	HIV-1	01_AE	864
100519	HIV-1	01_AE	1680
119815	HIV-1	15_01B	1059
125302	HIV-1	01_AE	1033
116785	HIV-1	01_AE	1152
121947	HIV-1	01_AE	1302
150985	HIV-1	01_AE	4857
30429	HIV-1	01_AE	834
151508	HIV-1	01_AE	4904
119723	HIV-1	01_AE	1059
150897	HIV-1	01_AE	4592
156300	HIV-1	01_AE	1062
100570	HIV-1	01_AE	1680
1344	HIV-1	01_AE	956
116806	HIV-1	15_01B	1152
1292	HIV-1	01_AE	955
135491	HIV-1	01_AE	1196
136095	HIV-1	01_AE	3011
119513	HIV-1	01_AE	1059
151125	HIV-1	01_AE	3012
151551	HIV-1	01_AE	3012
119058	HIV-1	01_AE	1000
1408	HIV-1	01_AE	955
78153	HIV-1	01_AE	1086
132105	HIV-1	01_AE	1302
151336	HIV-1	01_AE	4870
89119	HIV-1	01_AE	1757
151495	HIV-1	01_AE	3009
78119	HIV-1	01_AE	1064
117550	HIV-1	01_AE	1302
117355	HIV-1	01_AE	1302
97928	HIV-1	01_AE	1302
96346	HIV-1	01_AE	1086
137429	HIV-1	01_AE	864
8590	HIV-1	01_AE	1190
1336	HIV-1	01_AE	956
151604	HIV-1	01_AE	2990
30431	HIV-1	01_AE	834
98934	HIV-1	01_AE	1320
149983	HIV-1	01_AE	864
5067	HIV-1	01_AE	1269
149458	HIV-1	01_AE	1038
119679	HIV-1	01_AE	1059
135479	HIV-1	01_AE	1196
151339	HIV-1	01_AE	3012
2161	HIV-1	01_AE	1139
119808	HIV-1	15_01B	1059
61725	HIV-1	01_AE	1302
11964	HIV-1	01_AE	1024
116817	HIV-1	15_01B	1152
148933	HIV-1	01_AE	1038
78053	HIV-1	01_AE	1071
125293	HIV-1	01_AE	1033
53598	HIV-1	01_AE	1064
97461	HIV-1	01_AE	1302
141057	HIV-1	01_AE	1028
100491	HIV-1	01_AE	1680
106163	HIV-1	01_AE	1773
46163	HIV-1	15_01B	1038
2372	HIV-1	01_AE	1176
57015	HIV-1	15_01B	892
149727	HIV-1	01_AE	1038
78281	HIV-1	01_AE	1095
96345	HIV-1	01_AE	1176
150843	HIV-1	01_AE	3015
57069	HIV-1	15_01B	895
119551	HIV-1	15_01B	1059
78327	HIV-1	01_AE	1082
116782	HIV-1	15_01B	1152
1444	HIV-1	01_AE	979
151120	HIV-1	01_AE	3012
34480	HIV-1	01_AE	1497
100464	HIV-1	15_01B	1680
151236	HIV-1	01_AE	4827
119545	HIV-1	01_AE	1059
161654	HIV-1	15_01B	1010
53657	HIV-1	01_AE	1062
119801	HIV-1	01_AE	1059
125535	HIV-1	01_AE	887
86852	HIV-1	01_AE	1695
42108	HIV-1	15_01B	1142
57071	HIV-1	01_AE	895
143053	HIV-1	01_AE	877
78022	HIV-1	01_AE	1077
149536	HIV-1	01_AE	1038
4060	HIV-1	01_AE	1246
134740	HIV-1	01_AE	864
126340	HIV-1	01_AE	863
100499	HIV-1	01_AE	1665
42091	HIV-1	01_AE	1090
137417	HIV-1	01_AE	864
109387	HIV-1	01_AE	863
109433	HIV-1	01_AE	864
159446	HIV-1	01_AE	1098
53607	HIV-1	01_AE	1063
96263	HIV-1	01_AE	1140
126177	HIV-1	01_AE	1196
119510	HIV-1	01_AE	1059
58822	HIV-1	01_AE	892
4045	HIV-1	01_AE	1246
135636	HIV-1	01_AE	1017
126316	HIV-1	01_AE	863
34553	HIV-1	01_AE	1497
104039	HIV-1	01_AE	867
151260	HIV-1	01_AE	3009
1465	HIV-1	01_AE	984
150778	HIV-1	01_AE	3012
150714	HIV-1	01_AE	3012
151536	HIV-1	01_AE	3012
2271	HIV-1	01_AE	1302
136051	HIV-1	01_AE	3003
104040	HIV-1	01_AE	866
151460	HIV-1	01_AE	4753
150980	HIV-1	01_AE	3002
78046	HIV-1	01_AE	1077
142817	HIV-1	01_AE	1056
136181	HIV-1	01_AE	2946
86854	HIV-1	01_AE	1698
104059	HIV-1	01_AE	867
126398	HIV-1	01_AE	864
35041	HIV-1	01_AE	900
78264	HIV-1	01_AE	1086
151594	HIV-1	01_AE	4612
57035	HIV-1	15_01B	895
109397	HIV-1	01_AE	864
161636	HIV-1	15_01B	1011
84408	HIV-1	01_AE	1306
1371	HIV-1	01_AE	956
1824	HIV-1	01_AE	1095
51586	HIV-1	02_AG	1028
151273	HIV-1	01_AE	3011
151405	HIV-1	01_AE	3000
150718	HIV-1	01_AE	4753
106219	HIV-1	01_AE	1755
78314	HIV-1	01_AE	1077
126428	HIV-1	01_AE	864
78065	HIV-1	01_AE	1077
156273	HIV-1	01_AE	1062
84432	HIV-1	01_AE	901
34517	HIV-1	01_AE	1497
119816	HIV-1	01_AE	1059
156303	HIV-1	01_AE	1063
134736	HIV-1	01_AE	864
79558	HIV-1	01_AE	1060
87583	HIV-1	01_AE	864
100487	HIV-1	01_AE	1680
119655	HIV-1	15_01B	1059
126386	HIV-1	01_AE	864
104026	HIV-1	01_AE	867
1404	HIV-1	01_AE	956
98810	HIV-1	01_AE	1058
78167	HIV-1	01_AE	1077
29581	HIV-1	01_AE	820
89173	HIV-1	01_AE	1756
100544	HIV-1	01_AE	1680
151308	HIV-1	01_AE	3009
1326	HIV-1	01_AE	956
151440	HIV-1	01_AE	1617
100454	HIV-1	01_AE	1680
149971	HIV-1	01_AE	867
57027	HIV-1	01_AE	895
151278	HIV-1	01_AE	3011
151190	HIV-1	01_AE	3012
12700	HIV-1	01_AE	1760
151386	HIV-1	01_AE	3011
150912	HIV-1	01_AE	3012
151449	HIV-1	01_AE	3012
151182	HIV-1	01_AE	4853
156285	HIV-1	01_AE	1063
1418	HIV-1	01_AE	956
151067	HIV-1	01_AE	3009
136213	HIV-1	01_AE	2978
1334	HIV-1	01_AE	956
151496	HIV-1	01_AE	3009
142841	HIV-1	01_AE	1056
119778	HIV-1	01_AE	1059
114701	HIV-1	01_AE	2982
151325	HIV-1	01_AE	3012
151593	HIV-1	01_AE	4612
151312	HIV-1	01_AE	3009
30605	HIV-1	01_AE	1302
151453	HIV-1	01_AE	4723
151488	HIV-1	01_AE	2999
151527	HIV-1	01_AE	4900
1409	HIV-1	01_AE	956
102663	HIV-1	01_AE	860
88005	HIV-1	01_AE	1302
64633	HIV-1	01_AE	1023
76404	HIV-1	01_AE	1302
151153	HIV-1	01_AE	4638
132099	HIV-1	01_AE	1302
1414	HIV-1	01_AE	956
3904	HIV-1	01_AE	3009
96280	HIV-1	01_AE	1197
150856	HIV-1	01_AE	4681
125312	HIV-1	01_AE	1033
136094	HIV-1	01_AE	3003
64671	HIV-1	01_AE	1023
77960	HIV-1	01_AE	1077
151612	HIV-1	01_AE	4880
89117	HIV-1	01_AE	1767
109376	HIV-1	01_AE	865
150827	HIV-1	01_AE	3012
41688	HIV-1	01_AE	1239
136046	HIV-1	01_AE	3006
143519	HIV-1	01_AE	3009
12725	HIV-1	01_AE	1758
161567	HIV-1	01_AE	1011
151615	HIV-1	01_AE	3012
150767	HIV-1	01_AE	4423
99753	HIV-1	01_AE	1014
137398	HIV-1	01_AE	864
102921	HIV-1	01_AE	864
151201	HIV-1	01_AE	4902
119562	HIV-1	15_01B	1059
96351	HIV-1	01_AE	1175
150939	HIV-1	01_AE	4721
151423	HIV-1	01_AE	4799
34546	HIV-1	01_AE	1497
57050	HIV-1	01_AE	895
1316	HIV-1	01_AE	956
119705	HIV-1	01_AE	1059
119671	HIV-1	15_01B	1059
42088	HIV-1	01_AE	1180
161698	HIV-1	01_AE	1010
150799	HIV-1	01_AE	4793
76400	HIV-1	01_AE	1302
119763	HIV-1	01_AE	1059
1441	HIV-1	01_AE	984
119740	HIV-1	01_AE	1059
119563	HIV-1	01_AE	1059
34569	HIV-1	01_AE	1497
106225	HIV-1	01_AE	1742
100568	HIV-1	01_AE	1680
119644	HIV-1	01_AE	1059
143533	HIV-1	01_AE	3012
156326	HIV-1	01_AE	1009
119568	HIV-1	01_AE	1059
151472	HIV-1	01_AE	2988
151238	HIV-1	01_AE	3012
1384	HIV-1	01_AE	956
106545	HIV-1	01_AE	966
99749	HIV-1	01_AE	1014
98709	HIV-1	01_AE	1058
4511	HIV-1	01_AE	1269
78260	HIV-1	01_AE	1088
106250	HIV-1	15_01B	1756
12696	HIV-1	01_AE	1714
34567	HIV-1	01_AE	1497
100463	HIV-1	01_AE	1680
149002	HIV-1	01_AE	1038
42095	HIV-1	01_AE	1184
117682	HIV-1	01_AE	1302
130313	HIV-1	01_AE	1302
98701	HIV-1	01_AE	1183
29559	HIV-1	01_AE	820
141534	HIV-1	01_AE	1191
141027	HIV-1	15_01B	1035
140112	HIV-1	01_AE	1142
78192	HIV-1	01_AE	1088
100507	HIV-1	01_AE	1679
125329	HIV-1	01_AE	1033
100541	HIV-1	01_AE	1679
26885	HIV-1	01_AE	1302
119861	HIV-1	15_01B	1059
135622	HIV-1	01_AE	1015
106122	HIV-1	B	1797
1448	HIV-1	01_AE	976
1437	HIV-1	01_AE	991
119888	HIV-1	01_AE	1059
29530	HIV-1	01_AE	1066
100572	HIV-1	15_01B	1680
116849	HIV-1	01_AE	1152
76362	HIV-1	01_AE	1302
126305	HIV-1	01_AE	863
84394	HIV-1	01_AE	1306
151363	HIV-1	01_AE	3012
161592	HIV-1	01_AE	1010
151101	HIV-1	01_AE	2996
78076	HIV-1	01_AE	1077
1323	HIV-1	01_AE	956
126445	HIV-1	01_AE	864
1461	HIV-1	01_AE	983
142789	HIV-1	01_AE	1056
34505	HIV-1	01_AE	1497
97802	HIV-1	01_AE	1302
6198	HIV-1	01_AE	1269
102915	HIV-1	01_AE	864
1854	HIV-1	01_AE	1095
12699	HIV-1	01_AE	1645
89163	HIV-1	01_AE	1758
89182	HIV-1	01_AE	1761
89181	HIV-1	01_AE	1757
2257	HIV-1	01_AE	1305
98777	HIV-1	15_01B	1259
126229	HIV-1	01_AE	1196
29546	HIV-1	01_AE	820
1641	HIV-1	01_AE	995
159647	HIV-1	01_AE	1493
151591	HIV-1	01_AE	4612
78257	HIV-1	01_AE	1092
126171	HIV-1	01_AE	1196
119581	HIV-1	01_AE	1059
135497	HIV-1	01_AE	1197
102917	HIV-1	01_AE	864
96309	HIV-1	01_AE	1127
119803	HIV-1	01_AE	1059
161613	HIV-1	01_AE	1010
149557	HIV-1	01_AE	1038
78334	HIV-1	01_AE	1088
161595	HIV-1	01_AE	1010
121946	HIV-1	01_AE	1302
